9	56	4.0
9	57	6.0
9	58	4.0
9	59	3.0
9	60	4.0
9	61	5.0
9	62	2.0
9	63	2.0
9	64	4.0
9	65	3.0
9	66	2.0
9	67	5.0
9	68	2.0
9	69	2.0
9	70	5.0
9	71	3.0
9	72	4.0
9	73	7.0
9	74	2.0
9	75	5.0
9	76	6.0
9	77	4.0
9	78	7.0
9	79	5.0
9	81	6.0
9	82	4.0
9	83	4.0
9	84	3.0
9	85	6.0
9	86	3.0
9	87	1.0
9	88	3.0
9	89	3.0
9	90	3.0
9	91	4.0
9	92	7.0
9	93	6.0
9	94	3.0
9	95	3.0
9	97	3.0
9	98	1.0
9	99	1.0
9	100	2.0
9	101	5.0
9	102	4.0
9	103	3.0
9	104	5.0
9	105	4.0
9	106	3.0
9	107	3.0
9	108	3.0
9	109	3.0
9	110	3.0
9	111	4.0
9	112	8.0
9	113	5.0
9	114	2.0
9	115	5.0
9	116	7.0
9	117	7.0
9	118	4.0
9	119	10.0
9	120	4.0
9	121	4.0
9	122	16.0
10	11	40.0
10	12	9.0
10	13	10.0
10	14	12.0
10	15	4.0
10	16	12.0
10	17	4.0
10	18	10.0
10	19	6.0
10	20	7.0
10	21	4.0
10	22	3.0
10	23	4.0
10	24	6.0
10	25	8.0
10	26	4.0
10	27	2.0
10	28	2.0
10	30	4.0
10	31	3.0
10	32	3.0
10	34	2.0
10	35	1.0
10	37	1.0
10	38	1.0
10	39	1.0
10	40	2.0
10	41	2.0
10	42	2.0
10	43	3.0
10	44	2.0
10	45	1.0
10	46	3.0
10	47	6.0
10	48	2.0
10	49	5.0
10	50	7.0
10	51	2.0
10	52	3.0
10	53	5.0
10	54	4.0
10	55	4.0
10	56	1.0
10	57	5.0
10	58	3.0
10	59	5.0
10	60	6.0
10	61	2.0
10	62	4.0
10	63	2.0
10	64	3.0
10	65	6.0
10	66	3.0
10	67	5.0
10	69	3.0
10	70	4.0
10	71	5.0
10	72	5.0
10	73	2.0
10	74	2.0
10	75	1.0
10	76	6.0
10	77	1.0
10	78	7.0
10	79	4.0
10	80	6.0
10	81	2.0
10	82	4.0
10	83	1.0
10	84	3.0
10	85	4.0
10	86	3.0
10	87	1.0
10	88	1.0
10	89	2.0
10	90	2.0
10	91	8.0
10	92	4.0
10	93	1.0
10	94	2.0
10	95	1.0
10	96	3.0
10	97	2.0
10	98	3.0
10	99	4.0
10	100	3.0
10	101	2.0
10	102	3.0
10	103	1.0
10	104	6.0
10	105	7.0
10	106	6.0
10	107	2.0
10	108	2.0
10	109	1.0
10	110	8.0
10	111	2.0
10	112	4.0
10	113	9.0
10	114	3.0
10	115	1.0
10	116	7.0
10	117	2.0
10	118	6.0
10	119	6.0
10	120	11.0
10	121	6.0
10	122	7.0
11	12	18.0
11	13	7.0
11	14	9.0
11	15	9.0
11	16	8.0
11	17	14.0
11	18	12.0
11	19	8.0
11	20	8.0
11	21	6.0
11	22	8.0
11	23	5.0
11	24	4.0
11	25	5.0
11	26	2.0
11	27	3.0
11	28	3.0
11	29	5.0
11	30	7.0
11	31	2.0
11	32	5.0
11	33	3.0
11	34	3.0
11	35	1.0
11	36	1.0
11	38	1.0
11	39	2.0
11	40	2.0
11	41	4.0
11	42	3.0
11	43	1.0
11	44	2.0
11	45	2.0
11	47	3.0
11	48	3.0
11	49	3.0
11	50	6.0
11	51	2.0
11	52	4.0
11	53	4.0
11	54	5.0
11	55	1.0
11	56	3.0
11	57	2.0
11	58	4.0
11	59	2.0
11	60	5.0
11	61	4.0
11	62	2.0
11	63	2.0
11	64	3.0
11	65	1.0
11	66	4.0
11	68	1.0
11	69	3.0
11	70	2.0
11	71	11.0
11	72	4.0
11	73	3.0
11	74	7.0
11	75	6.0
11	76	4.0
11	77	4.0
11	78	9.0
11	79	3.0
11	80	4.0
11	81	5.0
11	82	3.0
11	83	3.0
11	84	2.0
11	85	4.0
11	86	1.0
11	87	2.0
11	88	2.0
11	89	3.0
11	90	2.0
11	91	4.0
11	92	2.0
11	93	3.0
11	94	6.0
11	95	7.0
11	96	2.0
11	97	2.0
11	98	4.0
11	99	3.0
11	100	2.0
11	101	5.0
11	102	2.0
11	103	1.0
11	104	2.0
11	105	6.0
11	106	5.0
11	107	3.0
11	108	4.0
11	109	4.0
11	110	4.0
11	111	12.0
11	112	2.0
11	113	6.0
11	114	5.0
11	115	1.0
11	116	5.0
11	117	9.0
11	118	7.0
11	119	4.0
11	120	5.0
11	121	6.0
11	122	4.0
12	13	20.0
12	14	30.0
12	15	12.0
12	16	9.0
12	17	7.0
12	18	11.0
12	19	12.0
12	20	9.0
12	21	6.0
12	22	4.0
12	23	2.0
12	24	4.0
12	25	1.0
12	26	3.0
12	27	3.0
12	29	5.0
12	30	3.0
12	31	2.0
12	32	1.0
12	33	3.0
12	34	3.0
12	37	2.0
12	38	1.0
12	39	3.0
12	40	1.0
12	41	2.0
12	42	3.0
12	43	3.0
12	44	2.0
12	45	1.0
12	46	3.0
12	47	8.0
12	48	2.0
12	49	5.0
12	50	2.0
12	51	2.0
12	52	2.0
12	53	3.0
12	54	1.0
12	55	3.0
12	56	2.0
12	57	4.0
12	58	4.0
12	59	5.0
12	60	3.0
12	61	1.0
12	62	2.0
12	63	2.0
12	64	2.0
12	65	2.0
12	66	1.0
12	67	5.0
12	68	6.0
12	69	5.0
12	70	3.0
12	71	1.0
12	72	4.0
12	73	1.0
12	74	4.0
12	75	5.0
12	76	2.0
12	77	6.0
12	78	2.0
12	79	5.0
12	80	1.0
12	81	5.0
12	82	1.0
12	83	2.0
12	84	8.0
12	85	4.0
12	86	2.0
12	87	5.0
12	88	1.0
12	89	4.0
12	90	2.0
12	92	4.0
12	93	1.0
12	94	5.0
12	95	3.0
12	97	1.0
12	98	2.0
12	99	1.0
12	100	4.0
12	101	2.0
12	102	4.0
12	103	1.0
12	104	2.0
12	105	1.0
12	106	5.0
12	107	1.0
12	109	9.0
12	110	5.0
12	112	4.0
12	113	3.0
12	114	1.0
12	115	1.0
12	116	3.0
12	117	5.0
12	118	3.0
12	119	3.0
12	120	3.0
12	121	6.0
12	122	1.0
13	14	51.0
13	15	15.0
13	16	12.0
13	17	7.0
13	18	8.0
13	19	10.0
13	20	5.0
13	21	5.0
13	22	8.0
13	23	5.0
13	24	9.0
13	25	8.0
13	26	3.0
13	27	4.0
13	28	1.0
13	29	1.0
13	30	3.0
13	31	2.0
13	32	1.0
13	33	1.0
13	34	2.0
13	35	3.0
13	36	1.0
13	37	3.0
13	38	1.0
13	39	2.0
13	41	2.0
13	42	1.0
13	43	2.0
13	44	2.0
13	45	3.0
13	46	4.0
13	47	2.0
13	48	4.0
13	49	6.0
13	50	4.0
13	51	4.0
13	52	5.0
13	53	6.0
13	54	5.0
13	55	1.0
13	56	5.0
13	57	3.0
13	58	3.0
13	59	5.0
13	60	2.0
13	61	4.0
13	62	4.0
13	63	2.0
13	64	1.0
13	65	1.0
13	67	3.0
13	68	3.0
13	69	6.0
13	70	5.0
13	71	5.0
13	72	9.0
13	73	3.0
13	74	1.0
13	75	5.0
13	76	2.0
13	77	5.0
13	78	2.0
13	80	3.0
13	82	4.0
13	83	3.0
13	84	5.0
13	85	2.0
13	86	2.0
13	87	4.0
13	88	3.0
13	89	1.0
13	90	3.0
13	91	6.0
13	92	2.0
13	93	4.0
13	94	5.0
13	95	1.0
13	96	1.0
13	97	1.0
13	98	2.0
13	99	3.0
13	100	1.0
13	101	2.0
13	102	2.0
13	103	3.0
13	104	4.0
13	105	4.0
13	106	3.0
13	107	4.0
13	108	3.0
13	109	9.0
13	110	3.0
13	111	7.0
13	112	5.0
13	113	4.0
13	114	5.0
13	115	2.0
13	116	5.0
13	117	4.0
13	118	3.0
13	119	1.0
13	120	5.0
13	121	4.0
13	122	4.0
14	15	28.0
14	16	16.0
14	17	12.0
14	18	5.0
14	19	12.0
14	20	7.0
14	21	8.0
14	22	7.0
14	23	5.0
14	24	3.0
14	25	4.0
14	26	5.0
14	27	1.0
14	28	5.0
14	29	7.0
14	30	1.0
14	31	3.0
14	32	4.0
14	33	3.0
14	34	2.0
14	35	4.0
14	37	4.0
14	39	1.0
14	40	5.0
14	41	3.0
14	42	1.0
14	43	3.0
14	44	1.0
14	45	2.0
14	46	4.0
14	48	6.0
14	49	4.0
14	50	4.0
14	51	6.0
14	52	1.0
14	53	6.0
14	54	2.0
14	55	2.0
14	56	7.0
14	57	4.0
14	58	3.0
14	60	2.0
14	61	3.0
14	62	3.0
14	63	7.0
14	64	3.0
14	65	4.0
14	66	2.0
14	67	6.0
14	68	3.0
14	69	1.0
14	70	7.0
14	71	3.0
14	72	4.0
14	73	2.0
14	74	4.0
14	75	4.0
14	76	3.0
14	77	4.0
14	78	2.0
14	79	1.0
14	80	6.0
14	81	3.0
14	82	1.0
14	83	2.0
14	84	1.0
14	85	4.0
14	86	6.0
14	87	3.0
14	88	1.0
14	90	2.0
14	91	4.0
14	92	3.0
14	93	3.0
14	94	3.0
14	95	3.0
14	96	2.0
14	97	1.0
14	98	2.0
14	99	1.0
14	100	4.0
14	101	3.0
14	102	3.0
14	103	2.0
14	104	3.0
14	105	5.0
14	106	1.0
14	107	1.0
14	108	4.0
14	109	5.0
14	110	4.0
14	111	3.0
14	112	3.0
14	113	3.0
14	114	2.0
14	115	1.0
14	116	6.0
14	117	5.0
14	118	3.0
14	119	1.0
14	120	3.0
14	121	9.0
14	122	5.0
15	16	17.0
15	17	8.0
15	18	8.0
15	19	12.0
15	20	9.0
15	21	12.0
15	22	3.0
15	23	7.0
15	24	9.0
15	25	3.0
15	26	3.0
15	27	4.0
15	28	3.0
15	29	5.0
15	30	1.0
15	31	3.0
15	32	2.0
15	34	4.0
15	36	2.0
15	37	3.0
15	38	5.0
15	40	3.0
15	41	2.0
15	42	3.0
15	43	1.0
15	44	1.0
15	45	2.0
15	46	2.0
15	47	3.0
15	48	2.0
15	49	9.0
15	50	6.0
15	51	2.0
15	52	1.0
15	53	5.0
15	54	3.0
15	55	4.0
15	56	11.0
15	57	8.0
15	59	3.0
15	60	3.0
15	61	4.0
15	62	3.0
15	63	5.0
15	64	1.0
15	65	5.0
15	66	5.0
15	67	4.0
15	68	5.0
15	69	3.0
15	71	4.0
15	72	2.0
15	73	2.0
15	74	2.0
15	75	2.0
15	76	5.0
15	77	3.0
15	78	4.0
15	79	2.0
15	81	4.0
15	82	6.0
15	83	1.0
15	84	2.0
15	85	5.0
15	86	2.0
15	87	1.0
15	88	2.0
15	89	1.0
15	91	2.0
15	92	3.0
15	93	3.0
15	94	3.0
15	95	2.0
15	96	2.0
15	97	2.0
15	99	1.0
15	100	3.0
15	101	3.0
15	102	2.0
15	103	1.0
15	104	1.0
15	105	2.0
15	106	1.0
15	107	3.0
15	108	2.0
15	109	3.0
15	110	3.0
15	111	1.0
15	112	3.0
15	113	2.0
15	114	7.0
15	115	1.0
15	116	4.0
15	117	2.0
15	118	2.0
15	119	4.0
15	120	4.0
15	121	2.0
15	122	4.0
16	17	70.0
16	18	36.0
16	19	41.0
16	20	17.0
16	21	15.0
16	22	10.0
16	23	12.0
16	24	7.0
16	25	3.0
16	26	3.0
16	27	6.0
16	28	6.0
16	29	3.0
16	30	4.0
16	31	2.0
16	32	6.0
16	34	2.0
16	35	1.0
16	36	2.0
16	37	1.0
16	38	2.0
16	39	2.0
16	40	3.0
16	41	5.0
16	42	2.0
16	43	4.0
16	44	2.0
16	45	2.0
16	46	2.0
16	47	7.0
16	48	3.0
16	49	2.0
16	50	5.0
16	51	7.0
16	52	9.0
16	53	4.0
16	54	2.0
16	55	3.0
16	56	4.0
16	57	4.0
16	58	5.0
16	59	8.0
16	60	4.0
16	61	4.0
16	62	4.0
16	63	4.0
16	64	3.0
16	65	3.0
16	66	5.0
16	67	4.0
16	68	3.0
16	69	3.0
16	70	2.0
16	71	4.0
16	72	5.0
16	73	2.0
16	74	5.0
16	75	3.0
16	76	1.0
16	77	5.0
16	78	1.0
16	79	2.0
16	80	2.0
16	81	6.0
16	82	1.0
16	83	3.0
16	84	6.0
16	85	8.0
16	87	2.0
16	88	3.0
16	89	1.0
16	90	2.0
16	91	2.0
16	93	1.0
16	94	1.0
16	95	4.0
16	97	4.0
16	98	1.0
16	99	1.0
16	100	6.0
16	101	3.0
16	103	3.0
16	105	1.0
16	106	2.0
16	107	2.0
16	108	2.0
16	109	2.0
16	110	1.0
16	111	1.0
16	112	1.0
16	113	3.0
16	114	2.0
16	115	2.0
16	116	6.0
16	117	3.0
16	118	3.0
16	119	3.0
16	120	5.0
16	121	3.0
16	122	3.0
17	18	46.0
17	19	55.0
17	20	15.0
17	21	9.0
17	22	17.0
17	23	15.0
17	24	13.0
17	25	9.0
17	26	5.0
17	27	2.0
17	28	5.0
17	29	5.0
17	30	5.0
17	31	1.0
17	32	3.0
17	34	1.0
17	35	1.0
17	36	1.0
17	38	3.0
17	39	2.0
17	40	3.0
17	41	3.0
17	42	2.0
17	43	2.0
17	44	3.0
17	45	2.0
17	46	1.0
17	47	4.0
17	48	9.0
17	49	10.0
